#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.296500000000008E+02  0.135133366599578E+01  0.666670340000661E-01  0.738212971475660E+00  0.364191838826068E-01
     0.296600000000008E+02  0.135096158987990E+01  0.665734546779456E-01  0.738420331700424E+00  0.363882976792124E-01
     0.296700000000008E+02  0.135059020404750E+01  0.664803689558593E-01  0.738627401681053E+00  0.363576028002474E-01
     0.296800000000008E+02  0.135021951091498E+01  0.663877774996173E-01  0.738834179559128E+00  0.363270999457304E-01
     0.296900000000008E+02  0.134984951303084E+01  0.662956808929149E-01  0.739040663405827E+00  0.362967897643873E-01
     0.297000000000008E+02  0.134948021307337E+01  0.662040796323162E-01  0.739246851223259E+00  0.362666728509215E-01
     0.297100000000008E+02  0.134911161384817E+01  0.661129741223060E-01  0.739452740945875E+00  0.362367497433200E-01
     0.297200000000008E+02  0.134874371828555E+01  0.660223646704128E-01  0.739658330441964E+00  0.362070209201961E-01
     0.297300000000008E+02  0.134837652943771E+01  0.659322514824057E-01  0.739863617515232E+00  0.361774867981711E-01
     0.297400000000007E+02  0.134801005047586E+01  0.658426346575686E-01  0.740068599906462E+00  0.361481477292976E-01
     0.297500000000007E+02  0.134764428468713E+01  0.657535141840561E-01  0.740273275295251E+00  0.361190039985251E-01
     0.297600000000007E+02  0.134727923547136E+01  0.656648899343327E-01  0.740477641301837E+00  0.360900558212106E-01
     0.297700000000007E+02  0.134691490633778E+01  0.655767616606982E-01  0.740681695488986E+00  0.360613033406747E-01
     0.297800000000007E+02  0.134655130090148E+01  0.654891289909035E-01  0.740885435363977E+00  0.360327466258065E-01
     0.297900000000007E+02  0.134618842287985E+01  0.654019914238589E-01  0.741088858380650E+00  0.360043856687176E-01
     0.298000000000007E+02  0.134582627608874E+01  0.653153483254379E-01  0.741291961941530E+00  0.359762203824483E-01
     0.298100000000007E+02  0.134546486443868E+01  0.652291989243790E-01  0.741494743400030E+00  0.359482505987256E-01
     0.298200000000007E+02  0.134510419193076E+01  0.651435423082889E-01  0.741697200062725E+00  0.359204760657774E-01
     0.298300000000007E+02  0.134474426265256E+01  0.650583774197495E-01  0.741899329191697E+00  0.358928964462019E-01
     0.298400000000007E+02  0.134438508077386E+01  0.649737030525312E-01  0.742101128006955E+00  0.358655113148962E-01
     0.298500000000007E+02  0.134402665054223E+01  0.648895178479163E-01  0.742302593688919E+00  0.358383201570438E-01
     0.298600000000007E+02  0.134366897627857E+01  0.648058202911338E-01  0.742503723380982E+00  0.358113223661641E-01
     0.298700000000007E+02  0.134331206237241E+01  0.647226087079093E-01  0.742704514192131E+00  0.357845172422256E-01
     0.298800000000007E+02  0.134295591327721E+01  0.646398812611333E-01  0.742904963199643E+00  0.357579039898230E-01
     0.298900000000007E+02  0.134260053350549E+01  0.645576359476501E-01  0.743105067451845E+00  0.357314817164223E-01
     0.299000000000007E+02  0.134224592762383E+01  0.644758705951700E-01  0.743304823970938E+00  0.357052494306744E-01
     0.299100000000007E+02  0.134189210024780E+01  0.643945828593070E-01  0.743504229755886E+00  0.356792060407981E-01
     0.299200000000007E+02  0.134153905603677E+01  0.643137702207495E-01  0.743703281785371E+00  0.356533503530371E-01
     0.299300000000007E+02  0.134118679968856E+01  0.642334299825596E-01  0.743901977020811E+00  0.356276810701908E-01
     0.299400000000007E+02  0.134083533593409E+01  0.641535592676115E-01  0.744100312409431E+00  0.356021967902204E-01
     0.299500000000007E+02  0.134048466953180E+01  0.640741550161674E-01  0.744298284887409E+00  0.355768960049356E-01
     0.299600000000007E+02  0.134013480526209E+01  0.639952139835963E-01  0.744495891383064E+00  0.355517770987597E-01
     0.299700000000007E+02  0.133978574792155E+01  0.639167327382387E-01  0.744693128820121E+00  0.355268383475785E-01
     0.299800000000007E+02  0.133943750231718E+01  0.638387076594208E-01  0.744889994121013E+00  0.355020779176738E-01
     0.299900000000007E+02  0.133909007326049E+01  0.637611349356218E-01  0.745086484210255E+00  0.354774938647435E-01
     0.300000000000007E+02  0.133874346556145E+01  0.636840105627968E-01  0.745282596017864E+00  0.354530841330121E-01
     0.300100000000007E+02  0.133839768402244E+01  0.636073303428618E-01  0.745478326482834E+00  0.354288465544315E-01
     0.300200000000007E+02  0.133805273343204E+01  0.635310898823414E-01  0.745673672556656E+00  0.354047788479769E-01
     0.300300000000007E+02  0.133770861855882E+01  0.634552845911858E-01  0.745868631206900E+00  0.353808786190390E-01
     0.300400000000007E+02  0.133736534414492E+01  0.633799096817582E-01  0.746063199420835E+00  0.353571433589145E-01
     0.300500000000007E+02  0.133702291489968E+01  0.633049601680020E-01  0.746257374209093E+00  0.353335704443996E-01
     0.300600000000007E+02  0.133668133549311E+01  0.632304308647833E-01  0.746451152609391E+00  0.353101571374856E-01
     0.300700000000007E+02  0.133634061054934E+01  0.631563163874230E-01  0.746644531690276E+00  0.352869005851627E-01
     0.300800000000007E+02  0.133600074463997E+01  0.630826111514146E-01  0.746837508554924E+00  0.352637978193324E-01
     0.300900000000007E+02  0.133566174227736E+01  0.630093093723366E-01  0.747030080344973E+00  0.352408457568319E-01
     0.301000000000007E+02  0.133532360790788E+01  0.629364050659625E-01  0.747222244244385E+00  0.352180411995730E-01
     0.301100000000007E+02  0.133498634590507E+01  0.628638920485713E-01  0.747413997483348E+00  0.351953808347981E-01
     0.301200000000007E+02  0.133464996056278E+01  0.627917639374676E-01  0.747605337342204E+00  0.351728612354567E-01
     0.301300000000007E+02  0.133431445608827E+01  0.627200141517090E-01  0.747796261155405E+00  0.351504788607037E-01
     0.301400000000007E+02  0.133397983659522E+01  0.626486359130515E-01  0.747986766315486E+00  0.351282300565229E-01
     0.301500000000007E+02  0.133364610609674E+01  0.625776222471130E-01  0.748176850277071E+00  0.351061110564792E-01
     0.301600000000007E+02  0.133331326849838E+01  0.625069659847612E-01  0.748366510560884E+00  0.350841179826004E-01
     0.301700000000007E+02  0.133298132759102E+01  0.624366597637308E-01  0.748555744757774E+00  0.350622468463918E-01
     0.301800000000007E+02  0.133265028704386E+01  0.623666960304717E-01  0.748744550532760E+00  0.350404935499870E-01
     0.301900000000007E+02  0.133232015039733E+01  0.622970670422349E-01  0.748932925629068E+00  0.350188538874362E-01
     0.302000000000007E+02  0.133199092105598E+01  0.622277648693985E-01  0.749120867872174E+00  0.349973235461341E-01
     0.302100000000007E+02  0.133166260228144E+01  0.621587813980393E-01  0.749308375173845E+00  0.349758981083915E-01
     0.302200000000007E+02  0.133133519718533E+01  0.620901083327510E-01  0.749495445536174E+00  0.349545730531501E-01
     0.302300000000007E+02  0.133100870872221E+01  0.620217371997156E-01  0.749682077055589E+00  0.349333437578453E-01
     0.302400000000007E+02  0.133068313968260E+01  0.619536593500292E-01  0.749868267926864E+00  0.349122055004159E-01
     0.302500000000007E+02  0.133035849268594E+01  0.618858659632867E-01  0.750054016447087E+00  0.348911534614657E-01
     0.302600000000007E+02  0.133003477017369E+01  0.618183480514258E-01  0.750239321019615E+00  0.348701827265757E-01
     0.302700000000007E+02  0.132971197440246E+01  0.617510964628374E-01  0.750424180157981E+00  0.348492882887701E-01
     0.302800000000007E+02  0.132939010743715E+01  0.616841018867392E-01  0.750608592489775E+00  0.348284650511365E-01
     0.302900000000007E+02  0.132906917114422E+01  0.616173548578181E-01  0.750792556760464E+00  0.348077078296012E-01
     0.303000000000007E+02  0.132874916718506E+01  0.615508457611421E-01  0.750976071837170E+00  0.347870113558615E-01
     0.303100000000007E+02  0.132843009700940E+01  0.614845648373428E-01  0.751159136712388E+00  0.347663702804744E-01
     0.303200000000007E+02  0.132811196184886E+01  0.614185021880674E-01  0.751341750507629E+00  0.347457791761013E-01
     0.303300000000007E+02  0.132779476271064E+01  0.613526477817050E-01  0.751523912477010E+00  0.347252325409113E-01
     0.303400000000007E+02  0.132747850037124E+01  0.612869914593819E-01  0.751705622010742E+00  0.347047248021402E-01
     0.303500000000007E+02  0.132716317537049E+01  0.612215229412278E-01  0.751886878638551E+00  0.346842503198056E-01
     0.303600000000007E+02  0.132684878800557E+01  0.611562318329133E-01  0.752067682032996E+00  0.346638033905780E-01
     0.303700000000007E+02  0.132653533832526E+01  0.610911076324530E-01  0.752248032012690E+00  0.346433782518050E-01
     0.303800000000007E+02  0.132622282612444E+01  0.610261397372747E-01  0.752427928545415E+00  0.346229690856883E-01
     0.303900000000007E+02  0.132591125093862E+01  0.609613174515524E-01  0.752607371751117E+00  0.346025700236118E-01
     0.304000000000007E+02  0.132560061203884E+01  0.608966299937964E-01  0.752786361904785E+00  0.345821751506167E-01
     0.304100000000007E+02  0.132529090842665E+01  0.608320665046994E-01  0.752964899439197E+00  0.345617785100232E-01
     0.304200000000006E+02  0.132498213882945E+01  0.607676160552332E-01  0.753142984947529E+00  0.345413741081946E-01
     0.304300000000006E+02  0.132467430169592E+01  0.607032676549885E-01  0.753320619185821E+00  0.345209559194390E-01
     0.304400000000006E+02  0.132436739519185E+01  0.606390102607547E-01  0.753497803075288E+00  0.345005178910490E-01
     0.304500000000006E+02  0.132406141719616E+01  0.605748327853307E-01  0.753674537704471E+00  0.344800539484689E-01
     0.304600000000006E+02  0.132375636529718E+01  0.605107241065596E-01  0.753850824331232E+00  0.344595580005911E-01
     0.304700000000006E+02  0.132345223678929E+01  0.604466730765792E-01  0.754026664384557E+00  0.344390239451712E-01
     0.304800000000006E+02  0.132314902866984E+01  0.603826685312797E-01  0.754202059466191E+00  0.344184456743603E-01
     0.304900000000006E+02  0.132284673763634E+01  0.603186992999576E-01  0.754377011352082E+00  0.343978170803457E-01
     0.305000000000006E+02  0.132254536008406E+01  0.602547542151570E-01  0.754551521993625E+00  0.343771320610951E-01
     0.305100000000006E+02  0.132224489210391E+01  0.601908221226843E-01  0.754725593518711E+00  0.343563845261973E-01
     0.305200000000006E+02  0.132194532948067E+01  0.601268918917887E-01  0.754899228232567E+00  0.343355684027916E-01
     0.305300000000006E+02  0.132164666769165E+01  0.600629524254904E-01  0.755072428618376E+00  0.343146776415782E-01
     0.305400000000006E+02  0.132134890190566E+01  0.599989926710478E-01  0.755245197337683E+00  0.342937062229027E-01
     0.305500000000006E+02  0.132105202698237E+01  0.599350016305476E-01  0.755417537230571E+00  0.342726481629045E-01
     0.305600000000006E+02  0.132075603747208E+01  0.598709683716005E-01  0.755589451315615E+00  0.342514975197215E-01
     0.305700000000006E+02  0.132046092761592E+01  0.598068820381328E-01  0.755760942789587E+00  0.342302483997406E-01
     0.305800000000006E+02  0.132016669134638E+01  0.597427318612528E-01  0.755932015026931E+00  0.342088949638871E-01
     0.305900000000006E+02  0.131987332228832E+01  0.596785071701760E-01  0.756102671578994E+00  0.341874314339383E-01
     0.306000000000006E+02  0.131958081376042E+01  0.596141974031941E-01  0.756272916172998E+00  0.341658520988558E-01
     0.306100000000006E+02  0.131928915877699E+01  0.595497921186680E-01  0.756442752710780E+00  0.341441513211239E-01
     0.306200000000006E+02  0.131899835005029E+01  0.594852810060261E-01  0.756612185267260E+00  0.341223235430812E-01
     0.306300000000006E+02  0.131870837999322E+01  0.594206538967501E-01  0.756781218088664E+00  0.341003632932390E-01
     0.306400000000006E+02  0.131841924072252E+01  0.593559007753285E-01  0.756949855590492E+00  0.340782651925698E-01
     0.306500000000006E+02  0.131813092406236E+01  0.592910117901577E-01  0.757118102355215E+00  0.340560239607589E-01
     0.306600000000006E+02  0.131784342154842E+01  0.592259772643716E-01  0.757285963129729E+00  0.340336344224040E-01
     0.306700000000006E+02  0.131755672443241E+01  0.591607877065769E-01  0.757453442822540E+00  0.340110915131524E-01
     0.306800000000006E+02  0.131727082368700E+01  0.590954338214779E-01  0.757620546500698E+00  0.339883902857643E-01
     0.306900000000006E+02  0.131698571001122E+01  0.590299065203646E-01  0.757787279386467E+00  0.339655259160886E-01
     0.307000000000006E+02  0.131670137383635E+01  0.589641969314479E-01  0.757953646853748E+00  0.339424937089405E-01
     0.307100000000006E+02  0.131641780533215E+01  0.588982964100178E-01  0.758119654424252E+00  0.339192891038674E-01
     0.307200000000006E+02  0.131613499441363E+01  0.588321965484047E-01  0.758285307763414E+00  0.338959076807926E-01
     0.307300000000006E+02  0.131585293074815E+01  0.587658891857243E-01  0.758450612676074E+00  0.338723451655234E-01
     0.307400000000006E+02  0.131557160376304E+01  0.586993664173824E-01  0.758615575101912E+00  0.338485974351125E-01
     0.307500000000006E+02  0.131529100265354E+01  0.586326206043207E-01  0.758780201110651E+00  0.338246605230598E-01
     0.307600000000006E+02  0.131501111639121E+01  0.585656443819851E-01  0.758944496897031E+00  0.338005306243456E-01
     0.307700000000006E+02  0.131473193373272E+01  0.584984306689928E-01  0.759108468775563E+00  0.337762041002804E-01
     0.307800000000006E+02  0.131445344322897E+01  0.584309726754815E-01  0.759272123175062E+00  0.337516774831627E-01
     0.307900000000006E+02  0.131417563323466E+01  0.583632639111203E-01  0.759435466632984E+00  0.337269474807338E-01
     0.308000000000006E+02  0.131389849191819E+01  0.582952981927655E-01  0.759598505789551E+00  0.337020109804177E-01
     0.308100000000006E+02  0.131362200727182E+01  0.582270696517396E-01  0.759761247381699E+00  0.336768650533371E-01
     0.308200000000006E+02  0.131334616712228E+01  0.581585727407234E-01  0.759923698236838E+00  0.336515069580978E-01
     0.308300000000006E+02  0.131307095914164E+01  0.580898022402343E-01  0.760085865266445E+00  0.336259341443271E-01
     0.308400000000006E+02  0.131279637085839E+01  0.580207532646872E-01  0.760247755459498E+00  0.336001442559639E-01
     0.308500000000006E+02  0.131252238966894E+01  0.579514212680122E-01  0.760409375875764E+00  0.335741351342873E-01
     0.308600000000006E+02  0.131224900284923E+01  0.578818020488240E-01  0.760570733638945E+00  0.335479048206799E-01
     0.308700000000006E+02  0.131197619756670E+01  0.578118917551236E-01  0.760731835929705E+00  0.335214515591153E-01
     0.308800000000006E+02  0.131170396089234E+01  0.577416868885244E-01  0.760892689978580E+00  0.334947737983664E-01
     0.308900000000006E+02  0.131143227981305E+01  0.576711843079913E-01  0.761053303058798E+00  0.334678701939275E-01
     0.309000000000006E+02  0.131116114124407E+01  0.576003812330810E-01  0.761213682479003E+00  0.334407396096452E-01
     0.309100000000006E+02  0.131089053204163E+01  0.575292752466774E-01  0.761373835575910E+00  0.334133811190530E-01
     0.309200000000006E+02  0.131062043901568E+01  0.574578642972149E-01  0.761533769706904E+00  0.333857940064083E-01
     0.309300000000006E+02  0.131035084894270E+01  0.573861467003808E-01  0.761693492242590E+00  0.333579777674261E-01
     0.309400000000006E+02  0.131008174857866E+01  0.573141211402952E-01  0.761853010559315E+00  0.333299321097085E-01
