#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.275200000000011E+02  0.155385176519201E+01  0.206519521027419E+00  0.632391115817846E+00  0.840499159999076E-01
     0.275300000000011E+02  0.155329221857054E+01  0.206171865626968E+00  0.632647978534006E+00  0.839727466989576E-01
     0.275400000000011E+02  0.155274160850507E+01  0.205820327003331E+00  0.632901907034566E+00  0.838929521520971E-01
     0.275500000000011E+02  0.155219985241976E+01  0.205464506197025E+00  0.633152966636230E+00  0.838103813979190E-01
     0.275600000000011E+02  0.155166684690387E+01  0.205104002465228E+00  0.633401231087684E+00  0.837248845792573E-01
     0.275700000000011E+02  0.155114246737620E+01  0.204738414399616E+00  0.633646782598237E+00  0.836363134187323E-01
     0.275800000000011E+02  0.155062656781000E+01  0.204367341078981E+00  0.633889711838428E+00  0.835445217017679E-01
     0.275900000000011E+02  0.155011898052175E+01  0.203990383253464E+00  0.634130117911603E+00  0.834493657653383E-01
     0.276000000000011E+02  0.154961951602711E+01  0.203607144556848E+00  0.634368108295605E+00  0.833507049905646E-01
     0.276100000000011E+02  0.154912796296742E+01  0.203217232742994E+00  0.634603798753817E+00  0.832484022971926E-01
     0.276200000000011E+02  0.154864408810940E+01  0.202820260942182E+00  0.634837313214964E+00  0.831423246378589E-01
     0.276300000000011E+02  0.154816763642092E+01  0.202415848932759E+00  0.635068783621236E+00  0.830323434899893E-01
     0.276400000000011E+02  0.154769833122518E+01  0.202003624423161E+00  0.635298349744430E+00  0.829183353430624E-01
     0.276500000000011E+02  0.154723587443528E+01  0.201583224339115E+00  0.635526158970039E+00  0.828001821789404E-01
     0.276600000000011E+02  0.154677994687090E+01  0.201154296110493E+00  0.635752366049339E+00  0.826777719428950E-01
     0.276700000000011E+02  0.154633020865829E+01  0.200716498952076E+00  0.635977132819794E+00  0.825509990029415E-01
     0.276800000000011E+02  0.154588629971447E+01  0.200269505132252E+00  0.636200627894228E+00  0.824197645950666E-01
     0.276900000000011E+02  0.154544784031580E+01  0.199813001223485E+00  0.636423026319479E+00  0.822839772519551E-01
     0.277000000000011E+02  0.154501443175093E+01  0.199346689328282E+00  0.636644509205418E+00  0.821435532128340E-01
     0.277100000000011E+02  0.154458565705731E+01  0.198870288274240E+00  0.636865263325467E+00  0.819984168121056E-01
     0.277200000000011E+02  0.154416108184002E+01  0.198383534771763E+00  0.637085480689910E+00  0.818485008445034E-01
     0.277300000000011E+02  0.154374025517113E+01  0.197886184528009E+00  0.637305358093540E+00  0.816937469045963E-01
     0.277400000000011E+02  0.154332271056729E+01  0.197378013310719E+00  0.637525096639372E+00  0.815341056985742E-01
     0.277500000000011E+02  0.154290796704238E+01  0.196858817955651E+00  0.637744901240313E+00  0.813695373263718E-01
     0.277600000000010E+02  0.154249553023194E+01  0.196328417311584E+00  0.637964980100915E+00  0.812000115323478E-01
     0.277700000000010E+02  0.154208489358520E+01  0.195786653117031E+00  0.638185544181453E+00  0.810255079228907E-01
     0.277800000000010E+02  0.154167553961999E+01  0.195233390803117E+00  0.638406806646753E+00  0.808460161495188E-01
     0.277900000000010E+02  0.154126694123556E+01  0.194668520217431E+00  0.638628982302314E+00  0.806615360562349E-01
     0.278000000000010E+02  0.154085856307760E+01  0.194091956264050E+00  0.638852287020392E+00  0.804720777901180E-01
     0.278100000000010E+02  0.154044986294930E+01  0.193503639455398E+00  0.639076937158806E+00  0.802776618743529E-01
     0.278200000000010E+02  0.154004029326204E+01  0.192903536372090E+00  0.639303148975300E+00  0.800783192431478E-01
     0.278300000000010E+02  0.153962930251878E+01  0.192291640027489E+00  0.639531138040343E+00  0.798740912382210E-01
     0.278400000000010E+02  0.153921633682307E+01  0.191667970134251E+00  0.639761118651277E+00  0.796650295667979E-01
     0.278500000000010E+02  0.153880084140596E+01  0.191032573270785E+00  0.639993303250728E+00  0.794511962213061E-01
     0.278600000000010E+02  0.153838226216357E+01  0.190385522946193E+00  0.640227901852157E+00  0.792326633612127E-01
     0.278700000000010E+02  0.153796004719710E+01  0.189726919562910E+00  0.640465121475414E+00  0.790095131576861E-01
     0.278800000000010E+02  0.153753364834786E+01  0.189056890276971E+00  0.640705165595035E+00  0.787818376020239E-01
     0.278900000000010E+02  0.153710252271909E+01  0.188375588756498E+00  0.640948233603982E+00  0.785497382790083E-01
     0.279000000000010E+02  0.153666613417704E+01  0.187683194839710E+00  0.641194520295373E+00  0.783133261065843E-01
     0.279100000000010E+02  0.153622395482365E+01  0.186979914094402E+00  0.641444215364613E+00  0.780727210434594E-01
     0.279200000000010E+02  0.153577546643322E+01  0.186265977281556E+00  0.641697502934201E+00  0.778280517664265E-01
     0.279300000000010E+02  0.153532016184613E+01  0.185541639726325E+00  0.641954561103292E+00  0.775794553193888E-01
     0.279400000000010E+02  0.153485754631253E+01  0.184807180600291E+00  0.642215561523912E+00  0.773270767362145E-01
     0.279500000000010E+02  0.153438713877985E+01  0.184062902119445E+00  0.642480669005508E+00  0.770710686397139E-01
     0.279600000000010E+02  0.153390847311775E+01  0.183309128662850E+00  0.642750041149332E+00  0.768115908191156E-01
     0.279700000000010E+02  0.153342109927529E+01  0.182546205817486E+00  0.643023828013885E+00  0.765488097885481E-01
     0.279800000000010E+02  0.153292458436521E+01  0.181774499355134E+00  0.643302171812472E+00  0.762828983290824E-01
     0.279900000000010E+02  0.153241851367085E+01  0.180994394147566E+00  0.643585206643642E+00  0.760140350169523E-01
     0.280000000000010E+02  0.153190249157192E+01  0.180206293026625E+00  0.643873058255076E+00  0.757424037405950E-01
     0.280100000000010E+02  0.153137614238596E+01  0.179410615596006E+00  0.644165843841262E+00  0.754681932091600E-01
     0.280200000000010E+02  0.153083911112279E+01  0.178607797001724E+00  0.644463671875038E+00  0.751915964551092E-01
     0.280300000000010E+02  0.153029106415010E+01  0.177798286668441E+00  0.644766641972891E+00  0.749128103335113E-01
     0.280400000000010E+02  0.152973168976887E+01  0.176982547008775E+00  0.645074844793673E+00  0.746320350205494E-01
     0.280500000000010E+02  0.152916069869783E+01  0.176161052112823E+00  0.645388361970193E+00  0.743494735137097E-01
     0.280600000000010E+02  0.152857782446717E+01  0.175334286424964E+00  0.645707266072954E+00  0.740653311360055E-01
     0.280700000000010E+02  0.152798282372175E+01  0.174502743414965E+00  0.646031620605113E+00  0.737798150464925E-01
     0.280800000000010E+02  0.152737547643521E+01  0.173666924250167E+00  0.646361480027606E+00  0.734931337592035E-01
     0.280900000000010E+02  0.152675558603653E+01  0.172827336475354E+00  0.646696889813189E+00  0.732054966724943E-01
     0.281000000000010E+02  0.152612297945126E+01  0.171984492706592E+00  0.647037886528057E+00  0.729171136106514E-01
     0.281100000000010E+02  0.152547750706015E+01  0.171138909345026E+00  0.647384497939543E+00  0.726281943794548E-01
     0.281200000000010E+02  0.152481904257829E+01  0.170291105316271E+00  0.647736743148344E+00  0.723389483372283E-01
     0.281300000000010E+02  0.152414748285820E+01  0.169441600840626E+00  0.648094632743596E+00  0.720495839827526E-01
     0.281400000000010E+02  0.152346274762087E+01  0.168590916238970E+00  0.648458168979082E+00  0.717603085612403E-01
     0.281500000000010E+02  0.152276477911877E+01  0.167739570778699E+00  0.648827345968798E+00  0.714713276894093E-01
     0.281600000000010E+02  0.152205354173537E+01  0.166888081563703E+00  0.649202149900068E+00  0.711828450005284E-01
     0.281700000000010E+02  0.152132902152566E+01  0.166036962471837E+00  0.649582559262394E+00  0.708950618101323E-01
     0.281800000000010E+02  0.152059122570260E+01  0.165186723142943E+00  0.649968545090187E+00  0.706081768029573E-01
     0.281900000000010E+02  0.151984018207422E+01  0.164337868019988E+00  0.650360071217602E+00  0.703223857414822E-01
     0.282000000000010E+02  0.151907593843654E+01  0.163490895445414E+00  0.650757094543638E+00  0.700378811963123E-01
     0.282100000000010E+02  0.151829856192704E+01  0.162646296814389E+00  0.651159565305789E+00  0.697548522985057E-01
     0.282200000000010E+02  0.151750813834386E+01  0.161804555786165E+00  0.651567427360498E+00  0.694734845138012E-01
     0.282300000000010E+02  0.151670477143560E+01  0.160966147554344E+00  0.651980618468786E+00  0.691939594385822E-01
     0.282400000000010E+02  0.151588858216643E+01  0.160131538176478E+00  0.652399070585441E+00  0.689164546172967E-01
     0.282500000000010E+02  0.151505970796143E+01  0.159301183962996E+00  0.652822710150260E+00  0.686411433809415E-01
     0.282600000000010E+02  0.151421830193651E+01  0.158475530925137E+00  0.653251458379895E+00  0.683681947061254E-01
     0.282700000000010E+02  0.151336453211752E+01  0.157655014281217E+00  0.653685231558939E+00  0.680977730941313E-01
     0.282800000000010E+02  0.151249858065260E+01  0.156840058020248E+00  0.654123941328974E+00  0.678300384693281E-01
     0.282900000000010E+02  0.151162064302183E+01  0.156031074521661E+00  0.654567494974402E+00  0.675651460962041E-01
     0.283000000000010E+02  0.151073092724802E+01  0.155228464229613E+00  0.655015795703947E+00  0.673032465142408E-01
     0.283100000000010E+02  0.150982965311202E+01  0.154432615380169E+00  0.655468742926832E+00  0.670444854898022E-01
     0.283200000000010E+02  0.150891705137601E+01  0.153643903779399E+00  0.655926232522707E+00  0.667890039841489E-01
     0.283300000000010E+02  0.150799336301771E+01  0.152862692630324E+00  0.656388157104522E+00  0.665369381366930E-01
     0.283400000000010E+02  0.150705883847840E+01  0.152089332406447E+00  0.656854406273579E+00  0.662884192625458E-01
     0.283500000000010E+02  0.150611373692712E+01  0.151324160769519E+00  0.657324866866148E+00  0.660435738634183E-01
     0.283600000000010E+02  0.150515832554355E+01  0.150567502529095E+00  0.657799423191059E+00  0.658025236509188E-01
     0.283700000000010E+02  0.150419287882142E+01  0.149819669641345E+00  0.658277957257806E+00  0.655653855812812E-01
     0.283800000000010E+02  0.150321767789435E+01  0.149080961244558E+00  0.658760348994758E+00  0.653322719005711E-01
     0.283900000000010E+02  0.150223300988563E+01  0.148351663728741E+00  0.659246476457139E+00  0.651032901994166E-01
     0.284000000000010E+02  0.150123916728326E+01  0.147632050836697E+00  0.659736216024542E+00  0.648785434763224E-01
     0.284100000000009E+02  0.150023644734142E+01  0.146922383793991E+00  0.660229442587772E+00  0.646581302086563E-01
     0.284200000000009E+02  0.149922515150911E+01  0.146222911465214E+00  0.660726029724902E+00  0.644421444303925E-01
     0.284300000000009E+02  0.149820558488686E+01  0.145533870534018E+00  0.661225849866478E+00  0.642306758157497E-01
     0.284400000000009E+02  0.149717805571185E+01  0.144855485704408E+00  0.661728774449860E+00  0.640238097678646E-01
     0.284500000000009E+02  0.149614287487185E+01  0.144187969920885E+00  0.662234674062736E+00  0.638216275116798E-01
     0.284600000000009E+02  0.149510035544811E+01  0.143531524605047E+00  0.662743418575903E+00  0.636242061902591E-01
     0.284700000000009E+02  0.149405081228728E+01  0.142886339906377E+00  0.663254877265442E+00  0.634316189637663E-01
     0.284800000000009E+02  0.149299456160217E+01  0.142252594965011E+00  0.663768918924447E+00  0.632439351103832E-01
     0.284900000000009E+02  0.149193192060110E+01  0.141630458184364E+00  0.664285411964531E+00  0.630612201284754E-01
     0.285000000000009E+02  0.149086320714557E+01  0.141020087511586E+00  0.664804224507313E+00  0.628835358393412E-01
     0.285100000000009E+02  0.148978873943558E+01  0.140421630723935E+00  0.665325224466184E+00  0.627109404899279E-01
     0.285200000000009E+02  0.148870883572231E+01  0.139835225719200E+00  0.665848279618599E+00  0.625434888549125E-01
     0.285300000000009E+02  0.148762381404723E+01  0.139261000808482E+00  0.666373257669245E+00  0.623812323376002E-01
     0.285400000000009E+02  0.148653399200715E+01  0.138699075009650E+00  0.666900026304376E+00  0.622242190691077E-01
     0.285500000000009E+02  0.148543968654426E+01  0.138149558339972E+00  0.667428453237683E+00  0.620724940053427E-01
     0.285600000000009E+02  0.148434121376040E+01  0.137612552106441E+00  0.667958406248042E+00  0.619260990213143E-01
     0.285700000000009E+02  0.148323888875468E+01  0.137088149192475E+00  0.668489753209525E+00  0.617850730023472E-01
     0.285800000000009E+02  0.148213302548346E+01  0.136576434339706E+00  0.669022362114032E+00  0.616494519317911E-01
     0.285900000000009E+02  0.148102393664175E+01  0.136077484423713E+00  0.669556101086963E+00  0.615192689748556E-01
     0.286000000000009E+02  0.147991193356514E+01  0.135591368722602E+00  0.670090838396287E+00  0.613945545582219E-01
     0.286100000000009E+02  0.147879732615104E+01  0.135118149177431E+00  0.670626442455454E+00  0.612753364451041E-01
     0.286200000000009E+02  0.147768042279844E+01  0.134657880643570E+00  0.671162781820513E+00  0.611616398054702E-01
     0.286300000000009E+02  0.147656153036492E+01  0.134210611132149E+00  0.671699725181877E+00  0.610534872811407E-01
     0.286400000000009E+02  0.147544095414015E+01  0.133776382040820E+00  0.672237141351130E+00  0.609508990455171E-01
     0.286500000000009E+02  0.147431899783446E+01  0.133355228373126E+00  0.672774899243306E+00  0.608538928577058E-01
     0.286600000000009E+02  0.147319596358178E+01  0.132947178945855E+00  0.673312867855043E+00  0.607624841108259E-01
     0.286700000000009E+02  0.147207215195570E+01  0.132552256583784E+00  0.673850916239047E+00  0.606766858743105E-01
     0.286800000000009E+02  0.147094786199758E+01  0.132170478301320E+00  0.674388913475275E+00  0.605965089300226E-01
     0.286900000000009E+02  0.146982339125583E+01  0.131801855470544E+00  0.674926728639271E+00  0.605219618020334E-01
     0.287000000000009E+02  0.146869903583510E+01  0.131446393975284E+00  0.675464230768077E+00  0.604530507799155E-01
     0.287100000000009E+02  0.146757509045459E+01  0.131104094350823E+00  0.676001288824150E+00  0.603897799354352E-01
     0.287200000000009E+02  0.146645184851414E+01  0.130774951908951E+00  0.676537771657708E+00  0.603321511325251E-01
     0.287300000000009E+02  0.146532960216740E+01  0.130458956848078E+00  0.677073547967959E+00  0.602801640304514E-01
     0.287400000000009E+02  0.146420864240082E+01  0.130156094348174E+00  0.677608486263622E+00  0.602338160800914E-01
     0.287500000000009E+02  0.146308925911753E+01  0.129866344650361E+00  0.678142454823213E+00  0.601931025132614E-01
     0.287600000000009E+02  0.146197174122514E+01  0.129589683120991E+00  0.678675321655520E+00  0.601580163250445E-01
     0.287700000000009E+02  0.146085637672632E+01  0.129326080300095E+00  0.679206954460722E+00  0.601285482490839E-01
     0.287800000000009E+02  0.145974345281136E+01  0.129075501934136E+00  0.679737220592623E+00  0.601046867258294E-01
     0.287900000000009E+02  0.145863325595143E+01  0.128837908992993E+00  0.680265987022442E+00  0.600864178637269E-01
     0.288000000000009E+02  0.145752607199185E+01  0.128613257671206E+00  0.680793120304651E+00  0.600737253933773E-01
     0.288100000000009E+02  0.145642218624407E+01  0.128401499373453E+00  0.681318486545312E+00  0.600665906146871E-01
